
Code	enseig.	Activité	Jour	Heure	début	Heure	fin	Semaine	Locaux	Type	créneau	Lib.	créneau						
SC25	TD	Mardi	04:30:00 PM	06:30:00 PM	BF	A	417	Groupe	actif	D	2								
SC27	Cours	Mardi	01:00:00 PM	02:00:00 PM	Groupe	actif	C												
SC27	TD	Mardi	02:15:00 PM	04:15:00 PM	Groupe	actif	D												
SF01	TD	Mardi	02:30:00 PM	04:00:00 PM	BF	C	207	Groupe	actif	D	1								
SF01	TD	Mardi	04:30:00 PM	06:00:00 PM	BF	C	207	Groupe	actif	D	2								
SF02	TD	Mardi	02:30:00 PM	04:00:00 PM	BF	C	207	Groupe	actif	D	1								
SF02	TD	Mardi	04:30:00 PM	06:00:00 PM	BF	C	207	Groupe	actif	D	2								
SH01	Cours	Vendredi	01:00:00 PM	02:00:00 PM	BF	A	108	Groupe	actif	C									
SH01	TD	Vendredi	02:15:00 PM	04:15:00 PM	BF	A	405	Groupe	actif	D	1								
SH01	TD	Vendredi	04:30:00 PM	06:30:00 PM	BF	A	405	Groupe	actif	D	2								
SH03	Cours	Vendredi	01:00:00 PM	02:00:00 PM	PG	O	230	Groupe	actif	C									
SH03	TD	Vendredi	08:00:00 AM	10:00:00 AM	SI	CI	204,	SI	CI	207	Groupe	actif	D						
SH06	Cours	Mercredi	09:00:00 AM	10:00:00 AM	BF	A	616	Groupe	actif	C									
SH06	TD	Mercredi	10:15:00 AM	12:15:00 PM	BF	A	616	Groupe	actif	D									
SH07	Cours	Mercredi	10:15:00 AM	11:15:00 AM	SI	CI	206,	SI	CI	205	Groupe	actif	C						



SH07	TD	Mercredi	11:15:00 AM	01:15:00 PM	SI	CI	206,	SI	CI	205	Groupe	actif	D	1					
SH07	TD	Mercredi	02:15:00 PM	04:15:00 PM	SI	CI	206,	SI	CI	205	Groupe	actif	D	2					
SH10	Cours	Vendredi	01:00:00 PM	02:00:00 PM	BF	A	100	Groupe	actif	C									
SH10	TD	Vendredi	02:15:00 PM	04:15:00 PM	BF	A	304	Groupe	actif	D	1								
SH10	TD	Vendredi	04:30:00 PM	06:30:00 PM	BF	A	304	Groupe	actif	D	2								
SH26	Cours	Mercredi	10:15:00 AM	11:15:00 AM	BF	A	304	Groupe	actif	C									
SH26	TD	Mercredi	11:15:00 AM	01:15:00 PM	BF	A	304	Groupe	actif	D									
SH30	Cours	Vendredi	01:00:00 PM	02:00:00 PM	PG	O	229	Groupe	actif	C									
SH30	TD	Vendredi	02:15:00 PM	04:15:00 PM	SI	CI	207,	SI	CI	204	Groupe	actif	D	1					
SH30	TD	Vendredi	04:30:00 PM	06:30:00 PM	SI	CI	204,	SI	CI	207	Groupe	actif	D	2					
SH40	Cours	Vendredi	02:15:00 PM	03:15:00 PM	BF	A	204	Groupe	actif	C									
SH40	TD	Vendredi	03:15:00 PM	05:15:00 PM	BF	A	204	Groupe	actif	D									
SI02	Cours	Vendredi	09:00:00 AM	10:00:00 AM	BF	A	204	Groupe	actif	C									
SI02	TD	Vendredi	10:15:00 AM	12:15:00 PM	BF	A	602	Groupe	actif	D	1								
SI02	TD	Vendredi	02:15:00 PM	04:15:00 PM	BF	A	602	Groupe	actif	D	2								
SI02	TD	Vendredi	04:30:00 PM	06:30:00 PM	BF	A	602	Groupe	de	réserve	D	3							
SI11	TD	Lundi	10:15:00 AM	01:15:00 PM	BF	A	400	Groupe	actif	D	1								
SI11	TD	Lundi	10:15:00 AM	01:15:00 PM	BF	A	401	Groupe	actif	D	2								
SI11	TD	Lundi	01:15:00 PM	04:15:00 PM	BF	A	401	Groupe	actif	D	3								
SI11	TD	Lundi	01:15:00 PM	04:15:00 PM	BF	A	400	Groupe	actif	D	4								
SI11	TD	Mardi	01:15:00 PM	04:15:00 PM	BF	A	400	Groupe	actif	D	5								
SI11	TD	Mardi	04:30:00 PM	07:30:00 PM	BF	A	400	Groupe	actif	D	6								
SI20	Cours	Mercredi	01:00:00 PM	02:00:00 PM	BF	A	206	Groupe	actif	C									
SI20	TD	Mercredi	02:15:00 PM	04:15:00 PM	BF	B	210	Groupe	actif	D	1								
SI20	TD	Mercredi	04:30:00 PM	06:30:00 PM	BF	B	210	Groupe	de	réserve	D	2							
SI24	Cours	Vendredi	09:00:00 AM	10:00:00 AM	BF	A	318A	Groupe	actif	C									
SI24	TD	Lundi	02:15:00 PM	04:15:00 PM	PG	O	227	Groupe	actif	D	1								
SI24	TD	Vendredi	10:15:00 AM	12:15:00 PM	BF	B	113	Groupe	actif	D	2								
SO04	Cours	Lundi	01:00:00 PM	02:00:00 PM	BF	A	318A	Groupe	actif	C									
SO04	TD	Lundi	10:15:00 AM	12:15:00 PM	BF	A	419	Groupe	actif	D	1								
SO04	TD	Lundi	02:15:00 PM	04:15:00 PM	BF	A	419	Groupe	actif	D	2								
SO05	Cours	Mardi	01:00:00 PM	02:00:00 PM	BF	A	212	Groupe	actif	C									
SO05	TD	Mardi	02:15:00 PM	04:15:00 PM	BF	A	212	Groupe	actif	D	1								
SO05	TD	Mardi	04:30:00 PM	06:30:00 PM	BF	A	212	Groupe	actif	D	2								
SO08	Cours	Mardi	01:00:00 PM	02:00:00 PM	BF	A	104	Groupe	actif	C									
SO08	TD	Mardi	02:15:00 PM	04:15:00 PM	BF	A	403	Groupe	actif	D	1								
SO08	TD	Mardi	04:30:00 PM	06:30:00 PM	BF	A	403	Groupe	actif	D	2								
SP01	Cours	Mardi	10:15:00 AM	12:15:00 PM	SI	HS	ASP	Groupe	actif	C									
SP01	TD	Lundi	02:15:00 PM	04:15:00 PM	SI	HS	ASP	Groupe	actif	D	1								
SP01	TD	Mardi	02:15:00 PM	04:15:00 PM	SI	HS	ASP	Groupe	actif	D	2								



SP22	Cours	Lundi	10:15:00 AM	12:15:00 PM	BF	A	318A	Groupe	actif	C									
SP22	TD	Lundi	02:15:00 PM	04:15:00 PM	BF	A	617	Groupe	actif	D	1								
SP22	TD	Lundi	04:30:00 PM	06:30:00 PM	BF	A	617	Groupe	actif	D	2								
SPJE	Activité	annexe	Jeudi	02:15:00 PM	06:15:00 PM	Groupe	actif	D											
SR01	Cours	Lundi	02:15:00 PM	04:15:00 PM	BF	A	205	Groupe	actif	C									
SR01	TD	Lundi	04:30:00 PM	06:30:00 PM	BF	A	506	Groupe	actif	D	1								
SR01	TD	Mardi	04:30:00 PM	06:30:00 PM	BF	A	506	Groupe	actif	D	2								
SR01	TD	Mercredi	08:00:00 AM	10:00:00 AM	BF	A	506	Groupe	actif	D	3								
SR01	TD	Vendredi	10:15:00 AM	12:15:00 PM	BF	A	506	Groupe	actif	D	4								
SR01	TD	Mercredi	10:15:00 AM	12:15:00 PM	BF	A	506	Groupe	de	réserve	D	5							
SR04	Cours	Lundi	04:30:00 PM	07:30:00 PM	BF	A	104	Groupe	actif	C									
SR04	TD	Jeudi	02:15:00 PM	04:15:00 PM	BF	A	506	Groupe	actif	D	1								
SR04	TD	Jeudi	04:30:00 PM	06:30:00 PM	BF	A	506	Groupe	actif	D	2								
SR07	Cours	Vendredi	10:15:00 AM	12:15:00 PM	BF	A	212	Groupe	actif	C									
SR07	TD	Vendredi	04:30:00 PM	07:30:00 PM	PG	J	210A	Groupe	actif	D									
SR08	Cours	Jeudi	08:00:00 AM	10:00:00 AM	BF	A	206	Groupe	actif	C									
SR08	TD	Samedi	08:00:00 AM	11:00:00 AM	BF	A	309	Groupe	actif	D									
SU01	Cours	Mardi	08:00:00 AM	10:00:00 AM	CR	B	110	Groupe	actif	C									
SU01	TD	Mardi	10:15:00 AM	12:15:00 PM	PG	O	223	Groupe	actif	D	1								
SU01	TD	Mardi	02:15:00 PM	04:15:00 PM	PG	O	223	Groupe	actif	D	2								
SU01	TD	Mardi	04:30:00 PM	06:30:00 PM	PG	O	223	Groupe	actif	D	3								
SV01	Cours	Mercredi	02:15:00 PM	04:15:00 PM	BF	A	100	Groupe	actif	C									
SV01	TD	Mardi	02:15:00 PM	04:15:00 PM	BF	A	504	Groupe	actif	D	1								
SV01	TD	Mercredi	10:15:00 AM	12:15:00 PM	BF	A	405	Groupe	actif	D	2								
SV01	TD	Mercredi	04:30:00 PM	06:30:00 PM	BF	A	405	Groupe	actif	D	3								
SV01	TP	Lundi	02:15:00 PM	06:15:00 PM	semaine	A	BF	A	607	Groupe	actif	T	1						
SV01	TP	Lundi	02:15:00 PM	06:15:00 PM	semaine	B	BF	A	607	Groupe	actif	T	1						
SV01	TP	Mardi	08:00:00 AM	12:00:00 PM	semaine	A	BF	A	607	Groupe	actif	T	2						
SV01	TP	Mardi	08:00:00 AM	12:00:00 PM	semaine	B	BF	A	607	Groupe	actif	T	2						
SV01	TP	Jeudi	02:15:00 PM	06:15:00 PM	semaine	B	BF	A	607	Groupe	actif	T	3						
SV01	TP	Jeudi	02:15:00 PM	06:15:00 PM	semaine	A	BF	A	607	Groupe	actif	T	3						
SY01	Cours	Mardi	10:15:00 AM	12:15:00 PM	BF	A	106	Groupe	actif	C									
SY01	TD	Lundi	10:15:00 AM	12:15:00 PM	BF	A	403	Groupe	actif	D	1								
SY01	TD	Jeudi	02:15:00 PM	04:15:00 PM	BF	A	404	Groupe	actif	D	2								
SY02	Cours	Mardi	08:00:00 AM	10:00:00 AM	BF	A	100	Groupe	actif	C									
SY02	TD	Mardi	04:30:00 PM	06:30:00 PM	BF	A	518	Groupe	actif	D	1								
SY02	TD	Mercredi	10:15:00 AM	12:15:00 PM	BF	A	518	Groupe	actif	D	2								
SY02	TD	Mercredi	02:15:00 PM	04:15:00 PM	BF	A	403	Groupe	actif	D	3								
SY02	TD	Jeudi	08:00:00 AM	10:00:00 AM	BF	A	403	Groupe	actif	D	4								
SY02	TD	Jeudi	02:15:00 PM	04:15:00 PM	BF	A	518	Groupe	actif	D	5								



SY02	TP	Lundi	02:15:00 PM	04:15:00 PM	semaine	B	BF	B	216	Groupe	actif	T	1						
SY02	TP	Lundi	02:15:00 PM	04:15:00 PM	semaine	A	BF	B	216	Groupe	actif	T	1						
SY02	TP	Mercredi	08:00:00 AM	10:00:00 AM	semaine	B	BF	B	216	Groupe	actif	T	2						
SY02	TP	Mercredi	08:00:00 AM	10:00:00 AM	semaine	A	BF	B	216	Groupe	actif	T	2						
SY02	TP	Vendredi	04:30:00 PM	06:30:00 PM	BF	B	216	Groupe	actif	T	3								
SY03	Cours	Jeudi	08:00:00 AM	10:00:00 AM	BF	A	100	Groupe	actif	C									
SY03	TD	Mardi	08:00:00 AM	10:00:00 AM	BF	A	419	Groupe	actif	D	1								
SY03	TD	Jeudi	04:30:00 PM	06:30:00 PM	BF	A	417	Groupe	actif	D	2								
SY03	TD	Vendredi	08:00:00 AM	10:00:00 AM	BF	A	418	Groupe	actif	D	3								
SY03	TP	Lundi	08:00:00 AM	12:00:00 PM	semaine	B	CR	G	110B	Groupe	actif	T	1						
SY03	TP	Lundi	08:00:00 AM	12:00:00 PM	semaine	A	CR	G	110B	Groupe	actif	T	1						
SY03	TP	Mardi	02:30:00 PM	06:30:00 PM	semaine	A	CR	G	110B	Groupe	actif	T	2						
SY03	TP	Mardi	02:30:00 PM	06:30:00 PM	semaine	B	CR	G	110B	Groupe	actif	T	2						
SY03	TP	Mercredi	08:00:00 AM	12:00:00 PM	semaine	A	CR	G	110B	Groupe	actif	T	3						
SY03	TP	Mercredi	08:00:00 AM	12:00:00 PM	semaine	B	CR	G	110B	Groupe	actif	T	3						
SY05	Cours	Jeudi	08:00:00 AM	10:00:00 AM	BF	A	106	Groupe	actif	C									
SY05	TD	Jeudi	10:15:00 AM	12:15:00 PM	BF	A	509,	BF	A	419	Groupe	actif	D						
SY06	Cours	Mardi	02:15:00 PM	04:15:00 PM	BF	A	205	Groupe	actif	C									
SY06	TD	Jeudi	10:15:00 AM	12:15:00 PM	BF	B	217	Groupe	actif	D	1								
SY06	TD	Jeudi	02:15:00 PM	04:15:00 PM	BF	B	217	Groupe	actif	D	2								
SY06	TD	Vendredi	02:15:00 PM	04:15:00 PM	BF	B	217	Groupe	actif	D	3								
SY06	TP	Lundi	10:15:00 AM	01:15:00 PM	semaine	A	BF	B	116	Groupe	actif	T	1						
SY06	TP	Lundi	10:15:00 AM	01:15:00 PM	semaine	B	BF	B	116	Groupe	actif	T	1						
SY06	TP	Mardi	04:30:00 PM	07:30:00 PM	semaine	B	BF	B	116	Groupe	actif	T	2						
SY06	TP	Mardi	04:30:00 PM	07:30:00 PM	semaine	A	BF	B	116	Groupe	actif	T	2						
SY06	TP	Mercredi	10:15:00 AM	01:15:00 PM	semaine	B	BF	B	116	Groupe	actif	T	3						
SY06	TP	Mercredi	10:15:00 AM	01:15:00 PM	semaine	A	BF	B	116	Groupe	actif	T	3						
SY08	Cours	Jeudi	04:30:00 PM	06:30:00 PM	BF	A	100	Groupe	actif	C									
SY08	TD	Mercredi	04:30:00 PM	06:30:00 PM	BF	A	516	Groupe	actif	D	1								
SY08	TD	Jeudi	08:00:00 AM	10:00:00 AM	BF	A	405	Groupe	actif	D	2								
SY08	TD	Mercredi	10:15:00 AM	12:15:00 PM	BF	A	420	Groupe	de	réserve	D	3							
SY08	TP	Lundi	04:30:00 PM	06:30:00 PM	semaine	A	PG	J	216	Groupe	actif	T	1						
SY08	TP	Lundi	04:30:00 PM	06:30:00 PM	semaine	B	PG	J	216	Groupe	actif	T	1						
SY08	TP	Mardi	04:30:00 PM	06:30:00 PM	semaine	B	PG	J	216	Groupe	actif	T	2						
SY08	TP	Mardi	04:30:00 PM	06:30:00 PM	semaine	A	PG	J	216	Groupe	actif	T	2						
SY08	TP	Mardi	08:00:00 AM	10:00:00 AM	PG	J	216	Groupe	de	réserve	T	3							
SY08	TP	Mardi	08:00:00 AM	10:00:00 AM	PG	J	216	Groupe	de	réserve	T	4							
SY10	Cours	Mardi	04:30:00 PM	06:30:00 PM	BF	A	106	Groupe	actif	C									
SY10	TD	Jeudi	02:15:00 PM	04:15:00 PM	BF	A	318A	Groupe	actif	D									
SY10	TP	Jeudi	04:30:00 PM	06:30:00 PM	BF	B	215	Groupe	actif	T	1								



SY10	TP	Jeudi	04:30:00 PM	06:30:00 PM	BF	B	216	Groupe	actif	T	2								
SY14	Cours	Jeudi	10:15:00 AM	12:15:00 PM	BF	A	205	Groupe	actif	C									
SY14	TD	Jeudi	02:15:00 PM	04:15:00 PM	BF	A	509,	BF	A	516	Groupe	actif	D						
SY14	TP	Lundi	08:00:00 AM	12:00:00 PM	semaine	B	PG	J	216	Groupe	actif	T							
SY14	TP	Lundi	08:00:00 AM	12:00:00 PM	semaine	A	PG	J	216	Groupe	actif	T							
SY19	Cours	Mercredi	08:00:00 AM	10:00:00 AM	BF	A	106	Groupe	actif	C									
SY19	TD	Mardi	10:15:00 AM	12:15:00 PM	BF	A	509	Groupe	actif	D	1								
SY19	TD	Mercredi	10:15:00 AM	12:15:00 PM	BF	A	509	Groupe	actif	D	2								
SY27	Cours	Mercredi	02:15:00 PM	04:15:00 PM	BF	A	206	Groupe	actif	C									
SY27	TD	Jeudi	02:30:00 PM	06:30:00 PM	BF	A	307	Groupe	actif	D									
SY28	Cours	Mardi	10:15:00 AM	12:15:00 PM	BF	A	206	Groupe	actif	C									
SY28	TD	Mardi	02:15:00 PM	04:15:00 PM	BF	B	216	Groupe	actif	D									
SY28	TP	Vendredi	02:15:00 PM	04:15:00 PM	BF	A	505	Groupe	actif	T									
SY98	Cours	Lundi	10:30:00 AM	12:00:00 PM	BF	A	204	Groupe	actif	C									
SY98	Cours	Mardi	10:30:00 AM	12:00:00 PM	BF	A	204	Groupe	actif	C									
SY98	TD	Lundi	08:00:00 AM	10:00:00 AM	BF	A	516	Groupe	actif	D									
SY98	TD	Mardi	02:15:00 PM	04:15:00 PM	BF	A	516	Groupe	actif	T									
TA02	Cours	Vendredi	02:15:00 PM	04:15:00 PM	PG	O	227	Groupe	actif	C									
TA02	TD	Vendredi	04:30:00 PM	06:30:00 PM	PG	O	227	Groupe	actif	D									
TA03	Cours	Mercredi	08:00:00 AM	12:00:00 PM	BF	A	310	Groupe	actif	C									
TC00	Activité	annexe	Mardi	06:45:00 PM	08:45:00 PM	BF	A	100	Groupe	actif	D								
TF01	Cours	Mardi	10:15:00 AM	12:15:00 PM	BF	A	205	Groupe	actif	C									
TF01	TD	Lundi	08:00:00 AM	10:00:00 AM	BF	A	404	Groupe	actif	D	1								
TF01	TD	Lundi	02:15:00 PM	04:15:00 PM	BF	A	406	Groupe	actif	D	2								
TF01	TD	Mardi	08:00:00 AM	10:00:00 AM	BF	A	418	Groupe	actif	D	3								
TF01	TD	Jeudi	08:00:00 AM	10:00:00 AM	BF	A	406	Groupe	actif	D	4								
TF01	TD	Jeudi	10:15:00 AM	12:15:00 PM	BF	A	406	Groupe	actif	D	5								
TF01	TD	Vendredi	08:00:00 AM	10:00:00 AM	BF	A	417	Groupe	actif	D	6								
TF01	TP	Lundi	04:30:00 PM	07:30:00 PM	semaine	A	CR	E	101B	Groupe	actif	T	1						
TF01	TP	Lundi	04:30:00 PM	07:30:00 PM	semaine	B	CR	E	101B	Groupe	actif	T	1						
TF01	TP	Mardi	01:00:00 PM	04:00:00 PM	semaine	B	CR	E	101B	Groupe	actif	T	2						
TF01	TP	Mardi	01:00:00 PM	04:00:00 PM	semaine	A	CR	E	101B	Groupe	actif	T	2						
TF01	TP	Mardi	04:30:00 PM	07:30:00 PM	semaine	A	CR	E	101B	Groupe	actif	T	3						
TF01	TP	Mardi	04:30:00 PM	07:30:00 PM	semaine	B	CR	E	101B	Groupe	actif	T	3						
TF01	TP	Mercredi	01:00:00 PM	04:00:00 PM	CR	E	101B	Groupe	actif	T	4								
TF01	TP	Mercredi	04:30:00 PM	07:30:00 PM	semaine	A	CR	E	101B	Groupe	actif	T	5						
TF01	TP	Mercredi	04:30:00 PM	07:30:00 PM	semaine	B	CR	E	101B	Groupe	actif	T	5						
TF01	TP	Jeudi	01:00:00 PM	04:00:00 PM	semaine	A	CR	E	101B	Groupe	actif	T	6						
TF01	TP	Jeudi	01:00:00 PM	04:00:00 PM	semaine	B	CR	E	101B	Groupe	actif	T	6						
TF01	TP	Vendredi	01:00:00 PM	04:00:00 PM	semaine	B	CR	E	101B	Groupe	actif	T	7						



TF01	TP	Vendredi	01:00:00 PM	04:00:00 PM	semaine	A	CR	E	101B	Groupe	actif	T	7						
TF06	Cours	Mercredi	08:00:00 AM	10:00:00 AM	BF	A	104	Groupe	actif	C									
TF06	TD	Lundi	08:00:00 AM	10:00:00 AM	PG	O	229	Groupe	actif	D	1								
TF06	TD	Lundi	10:15:00 AM	12:15:00 PM	PG	O	229	Groupe	actif	D	2								
TF06	TD	Vendredi	10:15:00 AM	12:15:00 PM	BF	A	417	Groupe	actif	D	3								
TF06	TD	Vendredi	02:15:00 PM	04:15:00 PM	BF	A	417	Groupe	actif	D	4								
TF06	TD	Vendredi	04:30:00 PM	06:30:00 PM	BF	A	417	Groupe	actif	D	5								
TF11	Cours	Mercredi	10:15:00 AM	12:15:00 PM	BF	A	100	Groupe	actif	C									
TF11	TD	Jeudi	10:15:00 AM	12:15:00 PM	BF	A	405	Groupe	actif	D	1								
TF11	TD	Jeudi	02:15:00 PM	04:15:00 PM	BF	A	405	Groupe	actif	D	2								
TF11	TD	Vendredi	08:00:00 AM	10:00:00 AM	BF	A	405	Groupe	actif	D	3								
TH02	Cours	Mardi	08:00:00 AM	10:00:00 AM	BF	A	200	Groupe	actif	C									
TH02	TD	Mardi	10:15:00 AM	12:15:00 PM	BF	A	516	Groupe	actif	D									
TH04	Cours	Vendredi	08:00:00 AM	10:00:00 AM	BF	A	310	Groupe	actif	C									
TH04	TD	Vendredi	10:15:00 AM	12:15:00 PM	BF	A	310	Groupe	actif	D									
TM02	TD	Vendredi	08:00:00 AM	10:00:00 AM	SI	CI	103	Groupe	actif	D									
TM02	TP	Vendredi	10:15:00 AM	12:15:00 PM	SI	CI	103	Groupe	actif	T									
TN01	Cours	Vendredi	04:45:00 PM	05:45:00 PM	CR	B	110	Groupe	actif	C									
TN01	TD	Lundi	08:00:00 AM	11:00:00 AM	BF	A	510	Groupe	actif	D	1								
TN01	TD	Vendredi	01:00:00 PM	04:00:00 PM	BF	A	510	Groupe	actif	D	10								
TN01	TD	Mardi	04:30:00 PM	07:30:00 PM	BF	A	510	Groupe	de	réserve	D	11							
TN01	TD	Lundi	01:00:00 PM	04:00:00 PM	BF	A	510	Groupe	actif	D	2								
TN01	TD	Lundi	04:30:00 PM	07:30:00 PM	BF	A	510	Groupe	actif	D	3								
TN01	TD	Mardi	08:00:00 AM	11:00:00 AM	BF	A	510	Groupe	actif	D	4								
TN01	TD	Mardi	01:00:00 PM	04:00:00 PM	BF	A	510	Groupe	actif	D	5								
TN01	TD	Mercredi	08:00:00 AM	11:00:00 AM	BF	A	510	Groupe	actif	D	6								
TN01	TD	Mercredi	01:00:00 PM	04:00:00 PM	BF	A	510	Groupe	actif	D	7								
TN01	TD	Mercredi	04:30:00 PM	07:30:00 PM	BF	A	510	Groupe	actif	D	8								
TN01	TD	Jeudi	01:00:00 PM	04:00:00 PM	BF	A	510	Groupe	actif	D	9								
TN02	Cours	Lundi	02:15:00 PM	03:15:00 PM	BF	A	104	Groupe	actif	C									
TN02	TD	Lundi	08:00:00 AM	11:00:00 AM	BF	A	512	Groupe	actif	D	1								
TN02	TD	Lundi	04:30:00 PM	07:30:00 PM	BF	A	512	Groupe	actif	D	2								
TN02	TD	Mercredi	01:15:00 PM	04:15:00 PM	BF	A	512	Groupe	actif	D	3								
TN02	TD	Jeudi	01:15:00 PM	04:15:00 PM	BF	A	512	Groupe	actif	D	4								
TN02	TD	Jeudi	04:30:00 PM	07:30:00 PM	BF	A	512	Groupe	actif	D	5								
TN02	TD	Vendredi	08:00:00 AM	11:00:00 AM	BF	A	512	Groupe	actif	D	6								
TN03	Cours	Mardi	04:30:00 PM	05:30:00 PM	BF	A	104	Groupe	actif	C									
TN03	TD	Mardi	08:00:00 AM	09:00:00 AM	BF	A	405	Groupe	actif	D	1								
TN03	TD	Mardi	09:00:00 AM	10:00:00 AM	BF	A	405	Groupe	actif	D	2								
TN03	TD	Vendredi	02:15:00 PM	03:15:00 PM	BF	A	404	Groupe	actif	D	3								



TN03	TD	Vendredi	03:15:00 PM	04:15:00 PM	BF	A	404	Groupe	actif	D	4								
TN03	TP	Mercredi	08:00:00 AM	12:00:00 PM	GRENET	MG	GRENET	Groupe	actif	T	1								
TN03	TP	Mercredi	02:15:00 PM	06:15:00 PM	GRENET	MG	GRENET	Groupe	actif	T	2								
TN04	Activité	annexe	Lundi	08:15:00 AM	12:15:00 PM	CR	M	101	Groupe	actif	D	1							
TN04	Activité	annexe	Vendredi	01:30:00 PM	05:30:00 PM	CR	M	101	Groupe	actif	D	10							
TN04	Activité	annexe	Lundi	01:30:00 PM	05:30:00 PM	CR	M	101	Groupe	actif	D	2							
TN04	Activité	annexe	Mardi	08:15:00 AM	12:15:00 PM	CR	M	101	Groupe	actif	D	3							
TN04	Activité	annexe	Mardi	01:30:00 PM	05:30:00 PM	CR	M	101	Groupe	actif	D	4							
TN04	Activité	annexe	Mercredi	08:15:00 AM	12:15:00 PM	CR	M	101	Groupe	actif	D	5							
TN04	Activité	annexe	Mercredi	01:30:00 PM	05:30:00 PM	CR	M	101	Groupe	actif	D	6							
TN04	Activité	annexe	Jeudi	08:15:00 AM	12:15:00 PM	CR	M	101	Groupe	actif	D	7							
TN04	Activité	annexe	Jeudi	01:30:00 PM	05:30:00 PM	CR	M	101	Groupe	actif	D	8							
TN04	Activité	annexe	Vendredi	08:15:00 AM	12:15:00 PM	CR	M	101	Groupe	actif	D	9							
TN06	Cours	Lundi	04:30:00 PM	06:30:00 PM	BF	A	100	Groupe	actif	C									
TN06	TD	Mardi	08:00:00 AM	10:00:00 AM	BF	A	406	Groupe	actif	D	1								
TN06	TD	Mercredi	02:15:00 PM	04:15:00 PM	BF	A	417	Groupe	actif	D	2								
TN06	TP	Jeudi	02:15:00 PM	06:15:00 PM	semaine	A	BF	A	411	Groupe	actif	T	1						
TN06	TP	Jeudi	02:15:00 PM	06:15:00 PM	semaine	B	BF	A	411	Groupe	actif	T	1						
TN06	TP	Vendredi	08:00:00 AM	12:00:00 PM	semaine	B	BF	A	411	Groupe	actif	T	2						
TN06	TP	Vendredi	08:00:00 AM	12:00:00 PM	semaine	A	BF	A	411	Groupe	actif	T	2						
TN08	Cours	Mardi	02:15:00 PM	04:15:00 PM	PG	J	116,	PG	J	115	Groupe	actif	C						
TN08	TP	Mardi	04:30:00 PM	06:30:00 PM	PG	J	116,	PG	J	115	Groupe	actif	T						
TN12	Cours	Lundi	02:15:00 PM	03:45:00 PM	BF	A	108	Groupe	actif	C									
TN12	TD	Mardi	02:30:00 PM	06:30:00 PM	PG	O	112	Groupe	actif	D	1								
TN12	TD	Mercredi	02:30:00 PM	06:30:00 PM	PG	O	112	Groupe	actif	D	2								
TN12	TD	Vendredi	08:00:00 AM	12:00:00 PM	PG	O	112	Groupe	actif	D	3								
TN14	Cours	Lundi	02:15:00 PM	04:15:00 PM	BF	A	304,	BF	B	108	Groupe	actif	C						
TN14	TD	Lundi	04:30:00 PM	06:00:00 PM	BF	A	304,	BF	B	108	Groupe	actif	D						
TN15	Cours	Jeudi	01:15:00 PM	04:15:00 PM	BF	A	200	Groupe	actif	C									
TN20	Cours	Vendredi	04:30:00 PM	06:00:00 PM	BF	A	205	Groupe	actif	C									
TN20	TD	Lundi	02:15:00 PM	06:15:00 PM	CR	P	103	Groupe	actif	D	1								
TN20	TD	Mardi	08:00:00 AM	12:00:00 PM	BF	A	512	Groupe	actif	D	2								
TN20	TD	Mardi	02:15:00 PM	06:15:00 PM	BF	A	512	Groupe	actif	D	3								
TN20	TD	Mercredi	08:00:00 AM	12:00:00 PM	BF	A	512	Groupe	actif	D	4								
TN20	TD	Mercredi	02:30:00 PM	06:30:00 PM	CR	P	103	Groupe	actif	D	5								
TN20	TD	Jeudi	08:00:00 AM	12:00:00 PM	BF	A	512	Groupe	actif	D	6								
TN21	Cours	Mardi	02:15:00 PM	04:15:00 PM	BF	A	200	Groupe	actif	C									
TN21	TD	Vendredi	02:15:00 PM	04:15:00 PM	BF	B	108	Groupe	actif	D									
TN22	Cours	Lundi	02:30:00 PM	04:00:00 PM	BF	A	106	Groupe	actif	C									
TN22	TD	Mardi	08:00:00 AM	12:00:00 PM	BF	A	515	Groupe	actif	D	1								



TN22	TD	Mercredi	08:00:00 AM	12:00:00 PM	BF	A	515	Groupe	actif	D	2								
TN22	TD	Vendredi	08:00:00 AM	12:00:00 PM	BF	A	510	Groupe	actif	D	3								
TN23	Cours	Mercredi	08:00:00 AM	10:00:00 AM	BF	A	100	Groupe	actif	C									
TN23	TD	Lundi	04:30:00 PM	06:30:00 PM	BF	A	420	Groupe	actif	D	1								
TN23	TD	Mardi	10:15:00 AM	12:15:00 PM	BF	A	410	Groupe	actif	D	2								
TN23	TD	Vendredi	10:15:00 AM	12:15:00 PM	BF	A	418	Groupe	actif	D	3								
TN23	TP	Lundi	08:00:00 AM	12:00:00 PM	semaine	B	CR	P	102,	CR	P	101	Groupe	actif	T	1			
TN23	TP	Lundi	08:00:00 AM	12:00:00 PM	semaine	A	CR	P	102,	CR	P	101	Groupe	actif	T	1			
TN23	TP	Mercredi	02:30:00 PM	06:30:00 PM	semaine	A	CR	P	102,	CR	P	101	Groupe	actif	T	2			
TN23	TP	Mercredi	02:30:00 PM	06:30:00 PM	semaine	B	CR	P	102,	CR	P	101	Groupe	actif	T	2			
TN23	TP	Jeudi	08:00:00 AM	12:00:00 PM	semaine	B	CR	P	102,	CR	P	101	Groupe	actif	T	3			
